"Time (s)","X (µT)","Y (µT)","Z (µT)"
7.53619126E+01,-77,2740,6326
7.53820296E+01,-11,2760,6304
7.54021466E+01,7,2776,6305
7.54222636E+01,67,2786,6298
7.54423806E+01,161,2838,6327
7.54624976E+01,185,2816,6302
7.54826146E+01,247,2858,6299
7.55027316E+01,282,2878,6303
7.55228486E+01,355,2884,6311
7.55429656E+01,385,2874,6314
7.55630826E+01,439,2881,6319
7.55831996E+01,476,2889,6305
7.56033166E+01,512,2880,6315
7.56234336E+01,535,2868,6334
7.56435506E+01,587,2866,6343
7.56636676E+01,608,2865,6353
7.56837846E+01,645,2873,6346
7.57039016E+01,652,2854,6369
7.57240194E+01,718,2845,6354
7.57441364E+01,746,2840,6387
7.57642534E+01,798,2852,6387
7.57843714E+01,839,2852,6379
7.58044884E+01,839,2842,6411
7.58246054E+01,891,2823,6403
7.58447224E+01,937,2830,6408
7.58648394E+01,1002,2806,6398
7.58849564E+01,1062,2814,6422
7.59050734E+01,1115,2802,6419
7.59251904E+01,1166,2778,6414
7.59453074E+01,1231,2749,6426
7.59654244E+01,1294,2739,6437
7.59855414E+01,1349,2734,6427
7.60056584E+01,1401,2729,6442
7.60257754E+01,1453,2728,6425
7.60458924E+01,1541,2701,6451
7.60660094E+01,1587,2691,6442
7.60861264E+01,1664,2665,6442
7.61062434E+01,1691,2671,6419
7.61263604E+01,1768,2677,6432
7.61464774E+01,1839,2684,6410
7.61665944E+01,1922,2690,6375
7.61867114E+01,1982,2724,6352
7.62068284E+01,2067,2743,6330
7.62269454E+01,2142,2779,6305
7.62470624E+01,2225,2792,6290
7.62671794E+01,2310,2860,6252
7.62872964E+01,2386,2872,6221
7.63074134E+01,2442,2892,6186
7.63275304E+01,2546,2903,6160
7.63476474E+01,2608,2932,6133
7.63677644E+01,2672,2959,6115
7.63878814E+01,2733,2949,6095
7.64079984E+01,2801,2982,6065
7.64281154E+01,2856,2954,6060
7.64482324E+01,2915,2941,6038
7.64683494E+01,2956,2918,6027
7.64884664E+01,3031,2920,6027
7.65085834E+01,3031,2920,5997
7.65287004E+01,3064,2935,5999
7.65488174E+01,3123,2930,5959
7.65689344E+01,3188,2955,5928
7.65890514E+01,3263,2929,5896
7.66091684E+01,3329,2927,5884
7.66292854E+01,3395,2928,5852
7.66494024E+01,3448,2917,5838
7.66695194E+01,3484,2905,5812
7.66896364E+01,3556,2921,5804
7.67097533E+01,3569,2909,5782
7.67298703E+01,3628,2899,5783
7.67499883E+01,3672,2886,5750
7.67701053E+01,3728,2874,5737
7.67902213E+01,3765,2869,5705
7.68103393E+01,3826,2875,5681
7.68304563E+01,3842,2886,5649
7.68505733E+01,3900,2888,5627
7.68706903E+01,3935,2894,5591
7.68908073E+01,3992,2889,5558
7.69109243E+01,4046,2910,5544
7.69310413E+01,4087,2900,5513
7.69511583E+01,4148,2930,5462
7.69712753E+01,4202,2934,5427
7.69913923E+01,4269,2929,5395
7.70115093E+01,4318,2938,5350
7.70316263E+01,4347,2960,5301
7.70517433E+01,4404,2947,5278
7.70718603E+01,4437,2969,5266
7.70919773E+01,4465,2981,5225
7.71120943E+01,4491,3001,5209
7.71322113E+01,4533,3000,5172
7.71523283E+01,4568,3018,5154
7.71724453E+01,4575,3027,5107
7.71925623E+01,4595,3042,5097
7.72126793E+01,4630,2830,5097
7.72327963E+01,4630,3086,5073
7.72529133E+01,4628,3078,5074
7.72730303E+01,4669,3076,5043
7.72931473E+01,4698,3096,5026
7.73132643E+01,4693,3106,4985
7.73333813E+01,4727,3115,4990
7.73534983E+01,4733,3138,4953
7.73736153E+01,4760,3163,4927
7.73937323E+01,4784,3202,4891
7.74138493E+01,4799,3223,4873
7.74339663E+01,4816,3256,4829
7.74540833E+01,4827,3283,4799
7.74742003E+01,4857,3326,4756
7.74943173E+01,4863,3370,4770
7.75144343E+01,4876,3397,4723
7.75345513E+01,4879,3442,4703
7.75546683E+01,4891,3457,4662
7.75747853E+01,4887,3507,4668
7.75949023E+01,4891,3550,4613
7.76150193E+01,4897,3587,4617
7.76351363E+01,4875,3611,4597
7.76552533E+01,4865,3624,4629
7.76753703E+01,4830,3640,4619
7.76954873E+01,4826,3684,4625
7.77156038E+01,4797,3699,4644
7.77357208E+01,4772,3731,4663
7.77558378E+01,4739,3776,4673
7.77759548E+01,4699,3836,4656
7.77960718E+01,4674,3849,4671
7.78161888E+01,4653,3925,4637
7.78363058E+01,4619,3935,4635
7.78564228E+01,4587,3987,4616
7.78765398E+01,4578,4006,4635
7.78966568E+01,4543,4054,4598
7.79167738E+01,4524,4080,4359
7.79368908E+01,4477,4080,4615
7.79570078E+01,4477,4117,4595
7.79771248E+01,4451,4160,4601
7.79972418E+01,4424,4208,4572
7.80173588E+01,4365,4242,4577
7.80374758E+01,4337,4295,4537
7.80575928E+01,4297,4345,4570
7.80777098E+01,4249,4403,4523
7.80978268E+01,4218,4426,4525
7.81179438E+01,4158,4453,4512
7.81380608E+01,4119,4480,4522
7.81581778E+01,4077,4518,4504
7.81782948E+01,4032,4541,4545
7.81984118E+01,3987,4553,4549
7.82185288E+01,3924,4593,4548
7.82386458E+01,3853,4625,4553
7.82587628E+01,3799,4658,4560
7.82788798E+01,3742,4698,4560
7.82989968E+01,3701,4721,4559
7.83191138E+01,3631,4752,4560
7.83392308E+01,3560,4782,4575
7.83593478E+01,3506,4796,4581
7.83794648E+01,3425,4829,4602
7.83995818E+01,3358,4854,4610
7.84196988E+01,3272,4882,4627
7.84398158E+01,3215,4883,4653
7.84599328E+01,3124,4896,4685
7.84800498E+01,3063,4887,4708
7.85001668E+01,2973,4901,4753
7.85202838E+01,2908,4878,4792
7.85404008E+01,2837,4866,4828
7.85605178E+01,2783,4862,4870
7.85806348E+01,2723,4857,4901
7.86007518E+01,2632,4852,4951
7.86208688E+01,2576,4876,4941
7.86409858E+01,2501,4865,4941
7.86611028E+01,2450,4865,4984
7.86812198E+01,2450,4887,4986
7.87013368E+01,2423,4898,4981
7.87214541E+01,2360,4922,4966
7.87415711E+01,2335,4923,4976
7.87616881E+01,2306,4910,4974
7.87818051E+01,2257,4940,4971
7.88019221E+01,2224,4928,4997
7.88220391E+01,2201,4904,5021
7.88421561E+01,2180,4862,5057
7.88622731E+01,2125,4845,5104
7.88823901E+01,2060,4824,5138
7.89025071E+01,2004,4844,5153
7.89226241E+01,1935,4822,5153
7.89427411E+01,1898,4811,5149
7.89628581E+01,1894,4827,5147
7.89829751E+01,1912,4833,5146
7.90030921E+01,1914,4821,5143
7.90232091E+01,1909,4834,5127
7.90433261E+01,1902,4824,5121
7.90634431E+01,1919,4828,5118
7.90835601E+01,1921,4819,5093
7.91036771E+01,1928,4861,5089
7.91237941E+01,1956,4859,5075
7.91439111E+01,1962,4885,5071
7.91640281E+01,2011,4859,5050
7.91841451E+01,2002,4870,5052
7.92042621E+01,2055,4839,5057
7.92243791E+01,2046,4847,5043
7.92444961E+01,2055,4834,5050
7.92646131E+01,2068,4854,5038
7.92847301E+01,2060,4855,5045
7.93048471E+01,2037,4876,5013
7.93249641E+01,2042,4883,5015
7.93450811E+01,2039,4880,5006
7.93651981E+01,2038,4896,5006
7.93853151E+01,2038,4896,5008
7.94054321E+01,2025,4868,5003
7.94255491E+01,2026,4850,5030
7.94456661E+01,2011,4859,5034
7.94657831E+01,1989,4827,5035
7.94859001E+01,1981,4837,5038
7.95060171E+01,1982,4844,5065
7.95261341E+01,1976,4834,5031
7.95462511E+01,1993,4810,5085
7.95663681E+01,2022,4818,5055
7.95864851E+01,2024,4846,5058
7.96066011E+01,2029,4862,5033
7.96267181E+01,2011,4899,4986
7.96468351E+01,2005,4921,4956
7.96669521E+01,2024,4973,4929
7.96870691E+01,2011,4987,4893
7.97071861E+01,2040,5034,4866
7.97273034E+01,2045,5044,4828
7.97474204E+01,2083,5094,4803
