"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
10.82256400,81.28048780,-39.75609756,15.30487805
10.84262100,67.19512195,-30.91463415,7.92682927
10.86267800,75.12195122,-28.84146341,0.06097561
10.88276000,93.35365854,-30.00000000,-1.40243902
10.90281800,101.58536585,-35.12195122,4.45121951
10.92287900,87.98780488,-25.73170732,9.69512195
10.94294000,71.40243902,-10.36585366,4.81707317
10.96299700,61.28048780,-7.43902439,-3.53658537
10.98307400,58.84146341,-15.48780488,-8.53658537
11.00315600,69.02439024,-25.85365854,-7.37804878
11.02321600,84.93902439,-28.90243902,-0.48780488
11.04327300,92.80487805,-27.86585366,9.02439024
11.06332900,88.04878049,-17.56097561,6.89024390
11.08339300,80.79268293,-8.23170732,-0.60975610
11.10344900,98.71951220,-11.34146341,1.34146341
11.12351000,119.87804878,-15.24390244,6.46341463
11.14356800,119.57317073,-13.84146341,7.62195122
11.16362500,99.08536585,-4.93902439,2.74390244
11.18369200,88.35365854,-1.03658537,-1.09756098
11.20375400,96.58536585,-0.79268293,0.06097561
11.22381100,98.29268293,1.09756098,-0.67073171
11.24388500,98.35365854,4.39024390,-5.18292683
11.26395900,101.15853659,6.09756098,-9.81707317
11.28440700,97.92682927,15.85365854,-14.26829268
11.30448400,92.07317073,18.65853659,-15.12195122
11.32456300,88.96341463,9.57317073,-11.76829268
11.34463100,90.18292683,5.18292683,-6.34146341
11.36469200,87.86585366,-0.06097561,-3.35365854
11.38477200,76.21951220,-2.56097561,-6.82926829
11.40482900,70.48780488,-0.06097561,-14.93902439
11.42488500,75.54878049,11.03658537,-17.37804878
11.44494100,86.15853659,18.29268293,-17.25609756
11.46499700,88.84146341,12.31707317,-16.09756098
11.48506400,80.42682927,2.19512195,-16.28048780
11.50512000,68.41463415,-8.78048780,-21.70731707
11.52517500,50.48780488,-9.02439024,-31.28048780
11.54523100,31.46341463,-5.30487805,-37.68292683
11.56528800,23.84146341,-3.29268293,-38.35365854
11.58535000,22.56097561,-0.36585366,-36.64634146
11.60540700,23.90243902,4.57317073,-35.00000000
11.62547300,25.73170732,6.64634146,-31.21951220
11.64553900,19.32926829,1.34146341,-30.00000000
11.66560000,5.24390244,-4.26829268,-26.70731707
11.68568500,-8.10975610,-12.74390244,-26.03658537
11.70574600,-16.95121951,-13.90243902,-30.36585366
11.72580500,-25.00000000,-6.15853659,-35.79268293
11.74586300,-29.08536585,-3.35365854,-37.98780488
11.76591900,-20.42682927,-11.95121951,-35.36585366
11.78599300,-13.41463415,-19.08536585,-28.47560976
11.80605000,-20.42682927,-15.67073171,-22.86585366
11.82610700,-30.79268293,-10.18292683,-23.29268293
11.84616400,-31.64634146,-4.87804878,-28.29268293
11.86622200,-27.68292683,1.46341463,-32.37804878
11.88628400,-21.46341463,4.63414634,-33.47560976
11.90634100,-21.95121951,0.60975610,-33.71951220
11.92639700,-32.74390244,-1.95121951,-36.28048780
11.94645300,-41.89024390,-6.15853659,-43.59756098
11.96650800,-46.70731707,-15.85365854,-50.24390244
11.98656500,-48.71951220,-19.69512195,-50.91463415
12.00662200,-40.18292683,-22.13414634,-48.10975610
12.02669000,-20.06097561,-18.71951220,-41.46341463
12.04675400,-1.64634146,-8.53658537,-33.53658537
12.07771500,3.04878049,-0.73170732,-29.39024390
12.09777600,-10.91463415,1.70731707,-30.36585366
12.11783300,-30.91463415,-8.59756098,-30.60975610
12.13789500,-43.10975610,-19.69512195,-26.76829268
12.15795300,-37.62195122,-23.65853659,-21.03658537
12.17801000,-33.65853659,-17.92682927,-19.26829268
12.19806700,-45.67073171,-7.50000000,-23.78048780
12.21812300,-52.62195122,-11.15853659,-25.91463415
12.23818100,-53.78048780,-17.13414634,-23.04878049
12.25824100,-56.64634146,-17.80487805,-17.25609756
12.27829900,-55.30487805,-14.02439024,-14.08536585
12.29836200,-56.09756098,-12.56097561,-13.59756098
12.31841800,-58.17073171,-12.80487805,-13.29268293
12.33847400,-58.41463415,-9.75609756,-10.42682927
12.35853000,-60.54878049,-9.32926829,-8.78048780
12.37859100,-63.65853659,-11.52439024,-10.48780488
12.39865400,-69.45121951,-11.95121951,-15.67073171
12.41871100,-79.26829268,-8.96341463,-22.25609756
12.43876700,-82.43902439,-15.48780488,-20.06097561
12.45882700,-78.35365854,-20.18292683,-11.64634146
12.47888400,-87.43902439,-17.80487805,-8.84146341
12.49894500,-102.01219512,-17.62195122,-12.92682927
12.51900100,-100.12195122,-22.80487805,-13.65853659
12.53905700,-91.89024390,-28.29268293,-10.97560976
12.55911300,-94.45121951,-28.41463415,-7.43902439
12.57917000,-105.48780488,-26.52439024,-7.07317073
12.59922900,-110.67073171,-30.24390244,-8.17073171
12.61928600,-106.95121951,-31.64634146,-5.97560976
12.63934200,-101.76829268,-32.62195122,-1.82926829
12.65940800,-100.67073171,-37.80487805,0.18292683
12.67947700,-110.12195122,-36.09756098,-1.28048780
12.69956400,-121.89024390,-31.64634146,-3.29268293
12.71962400,-126.76829268,-35.48780488,-0.97560976
12.73968200,-123.65853659,-38.65853659,5.06097561
12.75973800,-124.32926829,-39.81707317,11.46341463
12.77979400,-126.34146341,-43.41463415,15.24390244
12.79986700,-109.08536585,-40.54878049,8.23170732
12.81992400,-108.71951220,-30.91463415,-3.41463415
12.83998100,-120.06097561,-24.14634146,-15.00000000
12.86004400,-126.95121951,-31.21951220,-18.29268293
12.88010100,-121.52439024,-37.31707317,-9.69512195
12.90016400,-107.07317073,-42.56097561,4.69512195
12.92022200,-93.90243902,-41.52439024,10.42682927
12.94027900,-86.09756098,-38.90243902,8.90243902
12.96033600,-80.85365854,-38.41463415,4.87804878
12.98039300,-78.59756098,-30.60975610,7.98780488
13.00045600,-70.85365854,-24.93902439,14.26829268
13.02051300,-68.78048780,-19.69512195,14.02439024
13.04057300,-72.80487805,-4.75609756,7.80487805
13.06064100,-72.13414634,2.74390244,6.46341463
13.08070700,-69.20731707,8.78048780,11.76829268
13.10080200,-58.96341463,11.46341463,15.97560976
13.12085900,-44.08536585,8.47560976,21.28048780
13.14091400,-40.48780488,6.40243902,26.15853659
13.16097100,-44.39024390,7.98780488,27.68292683
13.18102700,-42.86585366,7.50000000,26.95121951
13.20109800,-38.35365854,7.31707317,25.00000000
13.22115500,-33.71951220,13.29268293,25.97560976
13.24121100,-23.84146341,19.81707317,30.60975610
13.26127200,-14.63414634,20.73170732,33.47560976
13.28132900,-12.25609756,11.82926829,29.93902439
13.30139500,-14.93902439,5.79268293,33.78048780
13.32145200,-3.47560976,10.91463415,44.32926829
13.34150900,12.07317073,13.29268293,53.71951220
13.36156500,12.74390244,7.50000000,48.90243902
13.38162600,1.46341463,0.18292683,36.76829268
13.40168300,3.53658537,-0.18292683,31.95121951
13.42174000,16.95121951,6.76829268,36.03658537
13.44179600,23.96341463,7.98780488,37.92682927
13.46185700,19.87804878,3.10975610,30.91463415
13.48191500,18.53658537,-5.97560976,26.34146341
13.50197200,25.48780488,-12.19512195,30.97560976
13.52202800,31.21951220,-11.70731707,31.09756098
13.54208400,27.62195122,-11.40243902,21.46341463
13.56214100,21.70731707,-10.60975610,15.60975610
13.58219700,29.87804878,-8.78048780,20.97560976
13.60225600,46.28048780,-10.06097561,29.32926829
13.62231300,46.03658537,-14.81707317,28.23170732
13.64237000,40.91463415,-17.31707317,22.07317073
13.66243000,42.43902439,-20.48780488,19.81707317
13.68249500,52.56097561,-20.00000000,23.10975610
13.70259900,68.84146341,-11.21951220,33.04878049
13.72266000,90.54878049,-7.31707317,44.87804878
13.74271800,102.07317073,-10.24390244,52.37804878
13.76277600,103.59756098,-16.15853659,51.52439024
13.78283200,93.29268293,-25.85365854,42.98780488
13.80289500,75.42682927,-32.19512195,32.19512195
13.82295100,61.40243902,-32.86585366,20.85365854
13.84300700,54.69512195,-30.54878049,11.58536585
13.86306600,56.09756098,-29.51219512,11.89024390
13.88312400,72.37804878,-26.89024390,23.29268293
13.90319900,88.41463415,-25.54878049,32.74390244
13.92325500,89.26829268,-26.64634146,30.06097561
13.94331100,82.92682927,-30.85365854,19.14634146
13.96336800,81.46341463,-36.40243902,7.92682927
13.98342500,83.71951220,-41.76829268,7.01219512
14.00348600,73.96341463,-38.35365854,15.97560976
14.02354200,75.06097561,-26.03658537,16.82926829
14.04359700,88.35365854,-21.09756098,10.36585366
14.06365500,104.87804878,-24.20731707,6.52439024
14.08371400,116.15853659,-34.32926829,11.09756098
14.10378900,103.71951220,-37.13414634,23.10975610
14.12385700,89.26829268,-22.31707317,23.04878049
14.14391400,86.34146341,-15.67073171,10.91463415
14.16397000,96.09756098,-17.31707317,-0.30487805
14.18402700,110.18292683,-25.85365854,0.24390244
14.20409200,124.69512195,-28.41463415,17.50000000
14.22414900,132.62195122,-22.43902439,30.91463415
14.24420500,128.65853659,-12.68292683,27.50000000
14.26426400,110.48780488,0.42682927,15.00000000
14.28432000,103.90243902,1.46341463,4.02439024
14.30446200,109.57317073,-16.46341463,1.21951220
14.32453400,108.10975610,-31.34146341,10.12195122
14.34460300,100.73170732,-25.48780488,15.67073171
14.36467100,99.26829268,-16.82926829,11.21951220
14.38473900,93.84146341,-11.64634146,-0.54878049
14.40483700,92.86585366,-13.04878049,-9.32926829
14.42489200,93.78048780,-16.21951220,-7.43902439
14.44494600,85.36585366,-9.93902439,-0.73170732
14.46500100,70.06097561,-0.91463415,-1.40243902
14.48505600,54.02439024,4.51219512,-5.97560976
14.50511000,47.62195122,-3.53658537,-10.30487805
14.52516300,55.06097561,-12.19512195,-10.42682927
14.54521700,71.64634146,-20.42682927,-6.03658537
14.56527100,66.58536585,-25.79268293,-3.65853659
14.58532500,51.52439024,-19.20731707,-6.58536585
14.60538000,35.42682927,-9.63414634,-12.07317073
14.62543400,45.54878049,-8.65853659,-13.53658537
14.64548800,70.36585366,-10.97560976,-14.26829268
14.66554200,80.36585366,-10.48780488,-13.78048780
14.68559600,72.86585366,-5.54878049,-14.57317073
14.70567100,54.75609756,3.23170732,-21.03658537
14.72573700,49.26829268,9.26829268,-30.54878049
14.74579100,62.07317073,8.53658537,-33.04878049
14.76584400,71.34146341,-1.15853659,-24.75609756
14.78589800,62.25609756,-6.52439024,-9.81707317
14.80595200,40.42682927,-4.57317073,-5.30487805
14.82600600,22.86585366,-6.03658537,-10.67073171
14.84606100,12.19512195,-7.92682927,-16.76829268
14.86611500,16.34146341,-12.86585366,-17.80487805
14.88616900,29.51219512,-15.73170732,-15.79268293
14.90622300,32.86585366,-13.65853659,-14.75609756
14.92627800,19.81707317,-4.32926829,-15.91463415
14.94633500,8.78048780,1.82926829,-20.60975610
14.96639000,5.00000000,-0.24390244,-26.89024390
14.98644400,4.45121951,-3.35365854,-29.26829268
15.00649800,4.69512195,-8.78048780,-25.91463415
15.02655200,2.68292683,-14.63414634,-24.63414634
15.04660600,0.79268293,-16.70731707,-26.28048780
15.06666000,-0.85365854,-14.20731707,-30.42682927
15.08671700,-5.54878049,-13.04878049,-32.01219512
15.10677200,-17.19512195,-14.57317073,-27.92682927
15.12683300,-25.30487805,-13.10975610,-25.36585366
15.14689900,-30.36585366,-10.73170732,-28.90243902
15.16695300,-43.17073171,-6.09756098,-37.56097561
15.18700700,-53.71951220,-9.32926829,-42.25609756
15.20706200,-55.00000000,-24.39024390,-41.40243902
15.22711500,-47.31707317,-36.76829268,-35.00000000
15.24716900,-48.47560976,-35.18292683,-30.54878049
15.26722300,-70.85365854,-21.70731707,-35.00000000
15.28727700,-89.32926829,-14.87804878,-42.25609756
15.30733000,-90.36585366,-20.60975610,-43.35365854
15.32738400,-79.45121951,-28.23170732,-37.19512195
15.34743800,-67.01219512,-31.09756098,-31.52439024
15.36749200,-78.10975610,-27.31707317,-32.25609756
15.38754600,-92.92682927,-21.82926829,-35.60975610
15.40760000,-91.34146341,-17.19512195,-35.24390244
15.42765400,-88.53658537,-12.68292683,-32.62195122
15.44770800,-102.07317073,-10.54878049,-35.30487805
15.46776300,-114.87804878,-16.95121951,-40.67073171
15.48781600,-107.19512195,-23.65853659,-42.62195122
15.50787000,-87.37804878,-20.79268293,-36.52439024
15.52792400,-69.20731707,-10.79268293,-27.92682927
15.54797800,-71.82926829,-9.75609756,-24.32926829
15.56803200,-86.89024390,-12.01219512,-30.30487805
15.58808600,-100.48780488,-14.45121951,-35.79268293
15.60814000,-101.34146341,-14.45121951,-34.32926829
15.62819400,-94.32926829,-14.75609756,-26.64634146
15.64825100,-102.37804878,-16.40243902,-23.59756098
15.66830500,-114.81707317,-22.01219512,-25.97560976
15.68835900,-117.98780488,-27.56097561,-22.68292683
15.70841300,-119.14634146,-28.59756098,-18.17073171
15.72847700,-126.09756098,-28.35365854,-21.15853659
15.74854200,-127.62195122,-25.42682927,-23.10975610
15.76859700,-109.81707317,-32.01219512,-16.03658537
15.78865000,-89.57317073,-36.09756098,-6.58536585
15.80870500,-94.08536585,-29.20731707,-6.82926829
15.82876000,-107.98780488,-24.57317073,-10.30487805
15.84881300,-112.25609756,-27.62195122,-12.56097561
15.86886700,-110.36585366,-31.09756098,-6.64634146
15.88892100,-104.02439024,-31.82926829,2.80487805
15.90897400,-94.81707317,-27.19512195,6.40243902
15.92902800,-84.75609756,-27.50000000,1.58536585
15.94908100,-84.51219512,-31.09756098,-5.06097561
15.96913400,-99.93902439,-41.09756098,-4.26829268
15.98918900,-110.48780488,-36.09756098,1.40243902
16.00924300,-95.97560976,-37.56097561,4.57317073
16.02929800,-73.41463415,-39.14634146,6.64634146
16.04935200,-66.15853659,-32.86585366,6.46341463
16.06940600,-78.29268293,-21.03658537,3.84146341
16.09639400,-99.14634146,-7.50000000,12.31707317
16.11645000,-86.46341463,-14.20731707,16.64634146
16.13650400,-74.75609756,-12.92682927,16.70731707
16.15656000,-69.32926829,-6.95121951,15.42682927
16.17665100,-76.34146341,2.25609756,15.85365854
16.19670600,-78.90243902,9.93902439,17.50000000
16.21676000,-69.75609756,7.56097561,17.07317073
16.23681300,-59.63414634,2.25609756,18.04878049
16.25686600,-45.30487805,-1.64634146,20.18292683
16.27692100,-44.39024390,4.51219512,21.09756098
16.29697900,-47.56097561,9.87804878,17.25609756
16.31703400,-43.53658537,8.96341463,15.54878049
16.33708800,-29.26829268,-1.09756098,16.34146341
16.35714300,-23.41463415,-7.62195122,22.01219512
16.37719900,-22.68292683,-8.23170732,24.51219512
16.39725400,-30.97560976,-2.01219512,18.35365854
16.41730800,-32.74390244,4.75609756,14.08536585
16.43736300,-23.90243902,2.01219512,18.53658537
16.45741700,-15.91463415,-0.73170732,29.87804878
16.47747200,-3.84146341,0.30487805,36.89024390
16.49752600,-8.10975610,5.67073171,34.02439024
16.51758000,-19.57317073,10.73170732,24.26829268
16.53763400,-24.26829268,9.02439024,17.92682927
16.55768800,-15.18292683,6.76829268,22.19512195
16.57774200,6.52439024,2.74390244,31.15853659
16.59779600,23.96341463,-1.40243902,44.39024390
16.61785100,42.74390244,-3.23170732,53.71951220
16.63790500,34.20731707,-2.98780488,45.60975610
16.65795900,13.71951220,-5.67073171,32.19512195
16.67801400,8.78048780,-13.41463415,27.37804878
16.69807000,20.85365854,-19.45121951,33.59756098
16.71812500,50.06097561,-18.96341463,45.67073171
16.73818200,76.09756098,-19.57317073,49.14634146
16.75824300,65.36585366,-18.47560976,38.10975610
16.77830700,46.95121951,-8.71951220,24.14634146
16.79838100,48.17073171,3.35365854,19.39024390
16.81844900,68.17073171,11.82926829,23.65853659
16.83850500,93.96341463,7.80487805,32.56097561
16.85856200,115.12195122,-4.69512195,39.81707317
16.87861600,114.26829268,-19.26829268,46.15853659
16.89867000,95.48780488,-18.78048780,48.59756098
16.91872400,91.52439024,-17.37804878,40.54878049
16.93877800,98.53658537,-29.02439024,33.41463415
16.95883200,111.70731707,-41.03658537,25.24390244
16.97888600,108.35365854,-43.96341463,17.56097561
16.99894000,83.29268293,-37.74390244,22.13414634
17.01899700,85.73170732,-20.24390244,29.26829268
17.03905300,115.85365854,-12.37804878,36.64634146
17.05911000,134.57317073,-10.54878049,32.62195122
17.07916700,137.43902439,-20.48780488,19.20731707
17.09922200,124.81707317,-30.73170732,21.28048780
17.11928000,115.42682927,-24.57317073,33.65853659
17.13933600,115.30487805,-15.67073171,33.47560976
17.15939300,119.02439024,-22.07317073,21.34146341
17.17945600,128.23170732,-41.21951220,8.96341463
17.19962900,140.42682927,-53.78048780,15.73170732
17.21968500,146.28048780,-43.35365854,38.53658537
17.23974000,139.20731707,-14.20731707,45.79268293
17.25979600,126.64634146,1.03658537,31.03658537
17.27985000,116.76829268,-10.54878049,13.35365854
17.29990700,117.37804878,-28.29268293,2.43902439
17.31996200,125.06097561,-41.15853659,5.30487805
17.34001600,128.47560976,-29.26829268,12.86585366
17.36006900,125.60975610,-7.80487805,18.04878049
17.38012200,121.64634146,-8.78048780,20.48780488
17.40019000,117.01219512,-24.51219512,12.98780488
17.42025800,110.91463415,-39.69512195,4.45121951
17.44031600,110.67073171,-43.04878049,6.52439024
17.46037400,114.87804878,-22.43902439,11.40243902
17.48042900,111.46341463,-1.09756098,8.78048780
17.50048400,96.82926829,9.93902439,-1.76829268
17.52053900,81.46341463,5.42682927,-10.30487805
17.54059300,87.13414634,-7.92682927,-7.07317073
17.56064700,98.90243902,-12.80487805,0.54878049
17.58070100,95.79268293,-6.15853659,0.73170732
17.60075800,81.09756098,5.54878049,-6.09756098
17.62081900,67.43902439,15.36585366,-11.46341463
17.64087400,65.79268293,8.23170732,-6.58536585
17.66093000,67.01219512,0.97560976,-0.24390244
17.68098400,70.85365854,1.09756098,0.60975610
17.70103800,65.73170732,5.97560976,-3.35365854
17.72109200,56.52439024,0.85365854,-8.96341463
17.74114700,47.25609756,-6.95121951,-12.86585366
17.76120100,48.71951220,-15.30487805,-12.37804878
17.78125400,53.10975610,-15.00000000,-11.82926829
17.80131400,61.21951220,-9.14634146,-14.69512195
17.82137700,52.92682927,-1.40243902,-19.81707317
17.84143300,38.84146341,-6.09756098,-24.14634146
17.86149000,36.95121951,-9.63414634,-23.90243902
17.88154400,43.84146341,-8.41463415,-22.74390244
17.90159800,48.29268293,-4.45121951,-22.13414634
17.92165300,48.04878049,-4.75609756,-23.23170732
17.94170700,42.07317073,-12.56097561,-23.65853659
17.96176100,25.73170732,-15.36585366,-22.31707317
17.98181500,13.96341463,-12.13414634,-24.69512195
18.00187300,24.20731707,-7.80487805,-24.63414634
18.02192900,34.02439024,-3.47560976,-19.20731707
18.04198400,43.65853659,-1.09756098,-14.02439024
18.06204000,44.87804878,-2.50000000,-13.90243902
18.08209700,36.03658537,-5.36585366,-15.42682927
18.10215200,27.98780488,-7.68292683,-17.68292683
18.12220600,28.41463415,-5.48780488,-20.73170732
18.14226000,22.43902439,-0.73170732,-24.45121951
18.16231500,14.75609756,-3.23170732,-29.57317073
18.18236900,5.30487805,-15.12195122,-32.92682927
18.20249800,4.69512195,-21.28048780,-28.96341463
18.22256200,4.02439024,-18.71951220,-22.07317073
18.24261700,-0.67073171,-14.63414634,-17.80487805
18.26267400,-8.53658537,-10.60975610,-16.70731707
18.28273000,-17.25609756,-12.13414634,-16.15853659
18.30278800,-29.20731707,-21.40243902,-15.97560976
18.32284300,-43.23170732,-30.00000000,-18.35365854
18.34289700,-53.29268293,-35.91463415,-20.24390244
18.36295100,-54.45121951,-35.73170732,-17.25609756
18.38300500,-45.85365854,-35.18292683,-9.75609756
18.40306100,-34.51219512,-32.01219512,-8.53658537
18.42311800,-24.32926829,-26.82926829,-12.56097561
18.44317300,-21.28048780,-20.42682927,-16.40243902
18.46323000,-26.40243902,-20.18292683,-18.90243902
18.48328400,-31.03658537,-26.58536585,-18.96341463
18.50333800,-31.03658537,-31.03658537,-15.24390244
18.52339100,-25.79268293,-28.71951220,-10.73170732
