"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
41.18110400,7.68770570,-1.42169900,6.69203772
41.20115800,6.96488904,-1.50307571,7.21859290
41.22121300,7.18987171,-1.63710794,7.73557436
41.24152500,6.87393860,-1.66104227,7.46272303
41.26159000,0.00000000,127.56038705,1.11055275
41.28165800,6.87872546,-1.49350198,7.14678992
41.30172100,6.83564368,-1.52222317,7.53931288
41.32177700,6.19420372,-1.53658377,7.65419765
41.34183100,6.18462999,-1.47435452,7.52495228
41.36188500,6.51971057,-1.52222317,7.43400184
41.38193900,6.52449743,-1.53658377,7.41006752
41.40199500,6.17505626,-1.59402615,7.66855824
41.42205400,6.23249865,-1.65146854,8.03714687
41.44210900,6.66331653,-1.71848465,8.34829312
41.46216600,5.90220494,-1.77114017,8.34350625
41.48222100,5.44266587,-1.59881302,8.12809731
41.50227600,0.00000000,-82.90850734,1.16799514
41.52233000,5.40915781,-1.32596169,7.99406508
41.54238400,0.00000000,-87.69537266,1.16799514
41.56243800,4.96397934,-1.45520706,8.79347159
41.58249800,5.02142172,-1.51264944,9.03760172
41.60256400,4.92089755,-1.47914138,9.12376530
41.62262300,3.89650837,-1.40255154,8.77911100
41.64267900,4.03532746,-1.23979812,8.75517667
41.66273600,4.22201521,-1.30681423,8.97537248
41.68279100,4.07362239,-1.40255154,9.34874797
41.70284500,3.48483795,-1.40255154,9.43012468
41.72290000,3.11624932,-1.32596169,9.46841960
41.74295400,3.23113409,-1.28287991,9.55937004
41.76300900,3.44175617,-1.18235573,9.58809124
41.78306300,3.09710186,-1.07704470,9.58809124
41.80311800,3.13060992,-1.10576589,9.72691033
41.82317800,2.66628398,-1.03396291,9.75084466
41.84323300,2.20674491,-0.99566799,9.73169720
41.86329000,1.81422196,-0.94301247,9.32960051
41.88334400,2.11100761,-0.90950441,9.04717545
41.90339800,2.40779326,-1.05789724,9.60245183
41.92345300,2.42215385,-1.04832351,10.21038373
41.94350900,1.73284525,-0.94301247,10.06199090
41.96356400,0.98609426,-0.76111159,9.47320647
41.98361800,0.36380176,-0.63665309,9.54022258
42.00367900,-0.03350806,-0.78983278,10.25346552
42.02376200,0.27763819,-0.82334084,10.66034907
42.04381700,-0.04786865,-0.58878443,10.14815448
42.06387200,-0.54570265,-0.46432594,9.62638616
42.08392700,-0.59357130,-0.38773609,9.51150139
42.10398100,-0.56006324,-0.48347340,9.93274554
42.12403500,-1.45520706,-0.51219459,9.89445062
42.14408900,-2.43172758,-0.33986744,9.23865007
42.16414500,-2.44130131,0.00957373,8.57806265
42.18420000,-3.00615142,-0.11967163,8.50147281
42.20425400,-3.03008575,-0.24413013,9.22907634
42.22431200,-3.31729767,-0.48347340,9.69818914
42.24436700,-4.37040804,-0.36858863,9.25301066
42.26442400,-4.63368563,-0.21062207,8.77911100
42.28448100,-4.96876620,-0.15796656,8.51104654
42.30453600,-4.75335726,-0.25849073,8.49668594
42.32459100,-5.51925571,-0.28721192,8.35786685
42.34464600,-6.46705505,-0.16275342,7.78822988
42.36470000,-5.97879478,-0.02872119,7.49144423
42.38475300,-5.92613927,0.00478687,7.36698573
42.40480700,-6.02187657,-0.07180298,7.46272303
42.42486500,-6.32823595,-0.21540894,7.52016542
42.44492000,-6.66331653,-0.25849073,7.32869081
42.46497500,-7.45793617,0.03829492,6.67289026
42.48503000,-7.40528065,0.04786865,6.38567834
42.50508400,-6.70639831,-0.11488477,6.49577624
42.52513800,-6.14633507,-0.15317969,6.50534997
42.54519200,-7.12764246,-0.15317969,6.00272911
42.56524500,-7.85524599,0.00478687,5.25119126
42.58529900,-8.19990029,-0.10052417,5.05971664
42.60536200,-8.12331045,-0.21062207,4.97355307
42.62542300,-8.08980239,-0.32071998,5.02620859
42.64548700,-8.45360416,-0.54570265,4.97355307
42.66555000,-8.88442203,-0.84248830,4.71027547
42.68562000,-9.14291276,-0.88078322,4.72942294
42.70580100,-8.72645548,-0.94779933,5.05971664
42.72587000,-8.26212954,-1.02438918,5.09801157
42.74593900,-8.75996354,-1.12970022,4.65761996
42.76599700,-9.89445062,-1.02917604,3.92522956
42.78606000,-9.44448528,-1.09140529,3.51834601
42.80611900,-8.92271696,-1.09140529,3.52791974
42.82617300,-8.51583340,-1.26851931,3.71939435
42.84622800,-9.13333903,-1.43605960,3.71939435
42.86628400,-9.74605779,-1.42648587,3.33644513
42.88634400,-9.18599455,-1.58923929,3.84385285
42.90640300,-9.06632292,-1.81900882,4.21244148
42.92645800,-9.70297600,-2.01048343,4.07362239
42.94651200,-9.53064885,-2.05835209,3.75290241
42.96656700,-9.16684709,-2.09664701,3.54706720
42.98662100,-9.21471574,-2.13494193,3.26464215
43.00667500,-9.39661662,-2.20195805,3.26942901
43.02673900,-9.05196232,-2.27376103,3.79598420
43.04679600,-8.81261905,-2.43172758,4.39434236
43.06686700,-8.67379996,-2.58490727,4.80601278
43.08692900,-8.87963517,-2.73330010,5.03099545
43.10699200,-9.47799333,-2.62320220,4.57145638
43.12704700,-9.25779753,-2.48916997,3.97309822
43.14710100,-8.62593131,-2.58012041,4.00181941
43.16715500,-8.12809731,-2.78595562,4.49007967
43.18720900,-7.98449135,-2.98700396,5.21289633
43.20726300,-8.09458926,-3.02051202,5.59105869
43.22731700,-8.46317789,-2.94870904,5.42351841
43.24737100,-8.56370206,-2.92956158,5.22725693
43.26742500,-8.02278628,-3.19283917,5.70115660
43.28747800,-7.89354091,-3.40346124,6.24685924
43.30753100,-7.67334511,-3.37474005,6.18941686
43.32758500,-8.01799941,-3.25028155,5.80646763
43.34763900,-7.98927822,-3.14497052,5.66764854
43.36769300,-7.80259047,-3.19762603,5.90699180
43.38774700,-7.19944544,-3.24549469,6.13676134
43.40780100,-6.82606995,-3.25028155,6.34259655
43.42785500,-7.05105262,-3.33165826,6.62023474
43.44790800,-7.03190516,-3.25028155,6.79734875
43.46796200,-6.54364489,-3.27900274,6.97446277
43.48801600,-6.24207238,-3.26464215,7.20423231
43.50807000,-6.12718761,-3.23113409,7.28082215
43.52812400,-6.00751598,-3.25985528,7.48187050
43.54817800,-5.57669810,-3.37952692,7.84088539
43.56823300,-4.94483188,-3.43696930,8.24776895
43.58828700,-4.76771786,-3.54228034,8.63550504
43.60834100,-4.72942294,-3.38910065,8.48232535
43.62839400,-4.88738949,-3.27900274,8.42488296
43.64845300,-5.00706112,-3.13060992,8.36744058
43.66922000,-4.56666952,-3.00615142,8.20468716
43.68927900,-3.63323078,-3.05402007,8.49668594
43.70933400,-3.20241290,-2.98221709,8.72166861
43.72938900,-3.28857647,-2.92956158,8.92750382
43.74944300,-3.36516632,-2.97743023,9.14769963
43.76950200,-2.82425054,-3.00615142,9.54500945
43.78955800,-2.48438310,-2.99657769,9.91359808
43.80961300,-2.42694072,-2.75244756,9.48756706
43.82966700,-2.30726908,-2.50353056,8.93707755
43.84972600,-1.93389359,-2.43172758,9.11419157
43.86978600,-1.42169900,-2.37907206,9.39661662
43.88984100,-0.68452174,-2.31684281,9.48278020
43.90989500,-0.22976954,-2.34077714,9.98061419
43.92994900,-0.34944117,-2.26897416,10.35877655
43.95000500,-0.50740772,-1.96740165,9.90402435
43.97006000,-0.19147461,-1.95782792,9.67425481
43.99011400,0.86163576,-1.73763211,9.49714079
44.01016800,1.29245364,-1.68018973,9.77477898
44.03022700,1.23979812,-1.48392825,9.49714079
44.05028400,1.33553542,-1.10576589,8.94186442
44.07034600,1.52222317,-1.14406081,9.14291276
44.09040700,1.90995926,-1.29245364,9.72691033
44.11046300,2.17802372,-1.18235573,9.99497479
44.13051700,2.39821953,-1.17756887,9.84179510
44.15057200,2.26897416,-1.08183156,9.55937004
44.17062600,2.41258012,-0.99566799,9.56894377
44.19068000,2.81946367,-0.93343874,9.53064885
44.21073400,3.41782184,-0.77547218,9.20992888
44.23771900,4.24594954,-0.76111159,9.07589665
44.25777700,4.69112801,-0.76589845,9.11419157
44.27842800,4.29381819,-0.65101368,9.10461784
44.29850200,4.29381819,-0.48826026,9.05196232
44.31856800,4.73899667,-0.35422803,8.74081607
44.33863000,4.86345517,-0.19147461,8.41052237
44.35868500,5.04056918,-0.13403223,8.12809731
44.37873800,5.19374887,0.13881909,7.75950868
44.39879200,5.42351841,0.20583521,7.74036122
44.41884600,5.40437095,0.25370386,7.55846034
44.43890100,5.40437095,0.20104834,7.73557436
44.45895600,5.75859898,-0.03829492,8.43445669
44.47900900,5.50968198,-0.11488477,8.86048771
44.49906300,5.17460141,-0.15317969,8.87006144
44.51911700,5.02620859,-0.09095044,8.40094864
44.53917100,5.70115660,-0.06701611,8.25255581
44.55922500,6.08410582,-0.21540894,8.43924356
44.57927900,6.19899059,-0.22019580,8.34350625
44.59933300,6.10804015,-0.21540894,7.93662270
44.61938700,5.89263121,0.04308179,7.26167469
44.63944100,6.03623717,0.00478687,7.20423231
44.65949600,6.83564368,-0.10531104,7.35262513
44.67955700,7.02233142,-0.24413013,7.54409974
44.69962200,6.76862756,-0.20104834,7.37655946
44.71967900,6.92659412,-0.15317969,7.22337977
44.73973300,7.11806873,-0.28242505,7.18987171
44.75978700,6.62502160,-0.20583521,7.25210096
44.77984200,6.65374279,-0.25849073,7.21859290
44.79989600,6.54843176,-0.28242505,6.95531531
44.81995000,6.60587414,-0.33029371,6.83085681
44.84000600,7.25688783,-0.45475221,7.28560902
44.86006500,6.96967591,-0.54091578,7.52973915
44.88011900,6.33780968,-0.51698145,7.38134632
44.90017300,6.66810339,-0.58399757,7.13721619
44.92022700,6.88351233,-0.55527638,6.91702039
44.94028400,7.07020008,-0.64143995,7.07020008
44.96034000,6.73511951,-0.72760353,7.19465858
44.98039600,6.74469324,-0.86642262,7.24252723
45.00045000,7.00318396,-0.78025905,6.98882337
45.02050400,7.04147889,-0.76589845,6.81170935
45.04056000,7.25210096,-0.83291457,6.95531531
45.06061700,6.79734875,-1.01002858,6.96967591
45.08067200,7.12285560,-1.07704470,6.93616785
45.10073800,7.18987171,-1.02438918,7.05105262
45.12080200,6.53885803,-1.09140529,6.96488904
45.14085800,6.85957800,-1.05789724,7.00797083
45.16091400,7.34305140,-1.40733840,7.38613319
45.18096900,7.15636365,-1.39297781,7.18987171
45.20102400,6.96010218,-1.43127273,6.94574158
45.22107700,6.74469324,-1.47914138,7.03190516
45.24113300,7.29518275,-1.64189480,7.61590272
45.26119000,7.20423231,-1.80464823,7.75472182
45.28124500,6.81170935,-1.65625540,7.29518275
45.30130000,7.03669202,-1.65146854,7.24252723
45.32135500,6.64416906,-1.75199271,7.57282094
45.34140900,6.78298816,-1.83815628,7.92704897
45.36146300,6.44790759,-1.98176224,8.15681851
45.38151700,7.22337977,-2.06313895,8.06586806
45.40157100,6.33780968,-1.94346732,7.66855824
45.42162500,6.26121984,-1.80943509,7.48665736
45.44168000,6.11282701,-1.91474613,7.93183584
45.46173700,6.04581090,-1.99133597,8.42009610
45.48179100,5.43787900,-1.94825419,8.54934146
45.50184500,5.32299424,-1.87166434,8.49668594
45.52189900,5.08843784,-1.90517240,8.58284952
45.54195300,4.90175009,-1.96261478,8.73602921
45.56200700,5.19374887,-1.91474613,8.76475040
45.58206100,4.16935969,-1.83336942,8.63550504
45.60211500,3.57100153,-1.79028763,8.69773429
45.62216800,3.95873762,-2.00569657,9.33438737
45.64222500,3.72896808,-2.08228641,9.59287810
45.66228000,4.07840925,-2.04399149,9.61202556
45.68233500,3.48483795,-1.82858255,9.43491155
45.70238900,2.98221709,-1.82858255,9.54022258
45.72244900,3.20241290,-1.79028763,9.56894377
45.74251400,3.23592096,-1.68497659,9.33438737
45.76257000,2.72851323,-1.59881302,9.23865007
45.78262500,3.08752813,-1.54615750,9.54500945
45.80268000,3.16411798,-1.68976346,9.89923748
45.82273400,2.49395683,-1.71848465,9.61202556
45.84278900,3.28378961,-1.63232107,9.40140349
45.86284700,3.63801764,-1.48871511,9.42055095
45.88290200,3.09231500,-1.37861721,9.59287810
45.90295600,2.16366312,-1.30681423,9.82264764
45.92301000,1.74720584,-1.35468289,10.00454852
45.94306400,1.50786258,-1.38819094,9.86572942
45.96311800,2.30248222,-1.34032229,9.76520525
45.98317300,2.08228641,-1.34032229,9.88966375
46.00322700,1.15842141,-1.29724050,10.14336761
46.02328100,0.91429128,-1.26851931,10.20559686
46.04333800,0.96215993,-1.30681423,10.22953119
46.06339500,0.64143995,-1.30681423,10.10028583
46.08344900,1.00524172,-1.04353664,9.78435271
46.10350300,0.29199878,-0.80419337,9.20992888
46.12356300,0.33508057,-0.70366920,9.09025724
46.14362400,0.86642262,-0.89035695,9.15248649
46.16368700,-0.04786865,-0.85684889,8.98494621
46.18374200,-0.10531104,-0.73239039,9.32002678
46.20379600,-0.40688355,-0.80898024,9.70776287
46.22385000,-1.85251688,-0.68452174,9.46363274
46.24390500,-2.48916997,-0.72760353,9.50192766
46.26396000,-2.27376103,-0.89514381,9.80350018
46.28401400,-3.13539678,-0.67016114,9.43969841
46.30407000,-3.84863972,-0.69888234,9.24822380
46.32412500,-3.95873762,-0.56963697,9.20992888
46.34417900,-4.68155428,-0.59357130,9.09025724
46.36423400,-4.77250472,-0.67494801,9.23865007
46.38428800,-5.01663486,-0.71324293,9.23386320
46.40434300,-4.97355307,-0.71324293,8.89399576
46.42439700,-4.77729159,-0.76111159,8.87484830
46.44445100,-5.25119126,-0.58399757,8.63071817
46.46450500,-5.17460141,-0.43560474,8.47753848
46.48455900,-5.07886410,-0.52655519,8.46317789
46.50461300,-5.39958408,-0.49304713,8.23340835
46.52466600,-5.78732017,-0.41167042,7.79301674
46.54472000,-5.21768320,-0.44517847,7.81216420
46.56477300,-4.99270053,-0.52176832,7.80259047
46.58482700,-6.37131774,-0.38773609,7.31433021
46.60488100,-6.31866222,-0.44996534,7.23774036
46.62493400,-6.11761388,-0.49304713,7.14200306
46.64498900,-5.75859898,-0.53134205,7.35262513
46.66504500,-6.58672668,-0.70845607,7.29518275
46.68510100,-7.22337977,-0.69409547,6.90265979
46.70515600,-6.68246399,-0.78504591,6.73511951
46.72521000,-6.56279235,-0.69888234,6.49098937
46.74526900,-6.70639831,-0.77547218,6.41439953
46.76533800,-7.42921498,-0.90471755,6.45748132
46.78539700,-6.87872546,-1.10576589,6.67289026
46.80545200,-6.87393860,-1.18235573,6.55800549
46.82550600,-6.87393860,-1.31638796,6.43354699
46.84556100,-8.06108120,-1.33553542,6.00272911
46.86562000,-7.97013076,-1.42169900,5.63892735
46.88567500,-7.41964125,-1.60838675,5.73466465
46.90572900,-7.53452601,-1.65146854,5.62935362
46.92578300,-8.12331045,-1.83815628,5.64850108
46.94583800,-8.19990029,-2.05835209,5.91656554
46.96589400,-8.31478506,-2.17802372,6.06974523
46.98595100,-8.03714687,-2.23546610,5.77774644
47.00600600,-7.86003286,-2.36949833,5.55276377
47.02606000,-8.03714687,-2.61362846,5.50968198
47.04611700,-8.73124234,-2.68064458,5.27991245
47.06617200,-9.36789543,-2.68064458,4.91611068
47.08622600,-8.72166861,-2.77159502,5.09322470
47.10628100,-8.37222744,-3.01572515,5.32778110
47.12633500,-8.08980239,-2.99657769,5.30863364
47.14638900,-7.90311464,-3.06838067,4.89696322
47.16646100,-8.73124234,-3.08752813,4.30817879
47.18652400,-8.12809731,-3.21198663,4.69591488
47.20658000,-8.16639224,-3.45611676,5.27512558
47.22663400,-7.66377138,-3.40824811,5.46660020
47.24669000,-6.96010218,-3.58536212,5.57669810
47.26674500,-9.65510735,-3.63801764,4.72942294
47.28679900,-8.97537248,-3.57578839,4.47093221
47.30685300,-7.74514809,-3.77683674,4.73899667
47.32692400,-7.89832778,-3.81991853,4.97355307
47.34699000,-7.34305140,-3.92522956,5.60063242
47.36705900,-8.11852358,-4.12149104,5.74902525
47.38711700,-8.99930680,-4.15021223,5.45702646
47.40717200,-8.03236001,-4.09755671,5.25597812
47.42722500,-7.88396718,-4.09276985,5.46181333
47.44728200,-7.41964125,-4.07840925,5.56712437
47.46733700,-6.89787293,-4.04968806,5.40915781
47.48739100,-7.10849500,-4.09755671,5.76338585
47.50744500,-7.25210096,-4.18850716,6.33780968
47.52749900,-7.08934754,-4.09755671,6.38089147
47.54755300,-6.76862756,-4.00660627,6.11282701
47.56760700,-6.46705505,-4.09276985,6.21813805
47.58766100,-6.21813805,-4.20765462,6.75905383
47.60771900,-6.46705505,-4.33689998,7.40528065
47.62777500,-6.69203772,-4.20765462,7.23774036
47.64783100,-6.30908849,-4.16935969,6.94574158
47.66788800,-6.17026940,-4.04968806,6.90265979
47.68794300,-6.20856432,-4.18850716,7.56803407
47.70799700,-5.88784434,-4.20286775,7.94619643
47.72805100,-5.87348375,-4.05447493,7.81695107
47.74812500,-5.96443419,-3.90129524,7.48665736
47.76818000,-5.79210704,-3.73854181,7.17551111
47.78824700,-5.12194589,-3.71460749,7.27124842
47.80832600,-4.59060384,-3.68588630,7.80737734
47.82839800,-4.50444027,-3.70503376,8.36744058
47.84846300,-4.76771786,-3.57100153,8.64986563
47.86853400,-4.93525814,-3.46090363,8.65943936
47.88859500,-4.53794832,-3.46569049,8.85570084
47.90865800,-4.07362239,-3.56621466,9.13333903
47.92871500,-3.99224568,-3.32208453,8.83655338
47.94879700,-4.04490120,-3.05880694,8.52062027
47.96885300,-3.97788508,-2.79552935,8.37222744
47.98891400,-3.28378961,-2.90084038,8.79825846
48.00897500,-2.67585771,-2.93434844,9.15727336
48.02903100,-2.48916997,-2.85297173,9.39182976
48.04911200,-2.54182548,-2.63756279,9.36310857
48.06916800,-3.02529888,-2.46044877,9.45405901
48.08922500,-2.65192339,-2.45087504,9.69818914
48.10928100,-2.01048343,-2.40300639,9.86572942
48.12933700,-1.57009182,-2.26418730,9.54022258
48.14940500,-1.85251688,-2.07749955,9.37746916
48.16946500,-1.50786258,-1.87645121,9.43491155
48.18953200,-0.49304713,-1.92910672,9.76520525
48.20960000,-0.13881909,-1.83336942,9.86094256
48.22966200,-0.11009790,-1.60359988,9.79871331
48.26023200,0.06222925,-1.60359988,10.29654730
48.28029000,0.52176832,-1.41212527,10.01890911
48.30034600,1.14884768,-1.44563333,9.73169720
48.32040500,1.21586379,-1.04353664,9.25779753
48.34046600,1.12970022,-0.92865187,9.43969841
48.36052400,1.16320827,-0.82334084,9.75563152
48.38058000,1.81900882,-1.06747097,10.08592523
48.40063600,2.35035087,-0.86642262,10.08113836
48.42069200,2.44608818,-1.10097902,9.74127093
48.44074800,2.47002251,-0.63665309,9.10461784
48.46083200,2.60405473,-0.42603101,8.66901309
48.48088900,3.13539678,-0.22498267,8.65465250
48.50094500,3.34601886,-0.24413013,8.82697965
48.52100100,3.52313288,-0.26327759,9.14769963
48.54105700,3.82949226,-0.25849073,9.07110978
48.56111800,3.62844391,-0.11009790,8.40573550
48.58117500,3.88214777,0.08616358,8.04672060
48.60123100,4.53316146,-0.03829492,8.54455460
48.62128800,4.17414656,-0.08137671,8.84134025
48.64134500,4.10713044,-0.21540894,8.66901309
48.66140900,4.48529280,-0.13881909,8.43924356
48.68146600,4.05447493,-0.17711402,8.30042446
48.70152300,4.08319612,-0.03350806,7.96055703
48.72158000,4.97355307,-0.44996534,8.32914566
48.74163600,5.35650229,-0.48826026,8.28127700
48.76169700,6.11282701,-0.43560474,7.70685317
48.78175300,6.34259655,-0.68930861,7.78344301
48.80181000,5.49532139,-0.65101368,7.51537855
48.82187700,5.72987779,-0.63186622,7.29996961
48.84194500,7.10370813,-1.10576589,7.74514809
48.86200600,7.15636365,-1.07225783,7.47229676
48.88206200,6.95531531,-1.04832351,7.36698573
48.90211800,7.62547645,-1.18714260,7.02233142
48.92217400,7.84567226,-1.08183156,6.40482580
48.94223000,7.71164003,-1.02917604,6.02666344
48.96231300,7.52016542,-1.04353664,5.64850108
48.98237200,7.64462392,-0.89035695,5.64371421
49.00243200,7.43878871,-1.15842141,6.09846642
49.02248900,7.21859290,-1.38819094,6.69203772
49.04254900,7.45314930,-1.49828885,6.46705505
49.06261800,7.26167469,-1.45999392,5.83997569
49.08267600,7.83609853,-1.59402615,5.72509092
49.10273300,7.59196840,-1.64189480,5.92613927
49.12278900,7.52016542,-1.80464823,6.27079357
49.14284500,8.07065493,-2.14930253,6.67289026
49.16290400,7.84567226,-1.86687747,6.07931896
49.18296200,7.89832778,-1.99133597,5.96922105
49.20301800,6.86436487,-1.93389359,5.86869688
49.22308200,7.82173793,-2.18759745,6.48620251
49.24315200,8.28127700,-2.43172758,7.00318396
49.26323600,8.06586806,-2.49874370,6.43833386
49.28329200,7.82652480,-2.27854789,5.72987779
49.30334700,7.50580482,-2.10622074,5.48096079
49.32341100,7.20423231,-2.26897416,6.07931896
49.34347100,7.12764246,-2.65192339,6.89308606
49.36354600,7.81216420,-2.69979204,6.85479114
49.38360300,7.59196840,-2.57533354,6.43833386
49.40366000,6.62502160,-2.76202129,6.77341443
49.42371600,6.56757922,-2.94870904,7.53452601
49.44377300,7.50580482,-3.18805230,7.93662270
49.46383700,7.48665736,-3.13060992,7.51059169
49.48389300,6.58193982,-3.07316754,7.38134632
49.50394900,5.97400792,-3.06359380,8.00842568
49.52400500,5.37564975,-3.14975738,8.49668594
