source;target;next_n;prev_n;next_e;distance
21;28;39;29;64;0.00979017
21;53;17;25;65;0.0106225
21;6;17;9;65;0.00705795
21;65;39;64;64;0.00835471
21;36;40;12;66;0.00821218
21;56;40;43;66;0.00549745
21;27;17;22;65;0.00397764
21;43;40;45;66;0.00362103
21;16;39;67;64;0.00479908
21;45;40;26;66;0.00301577
21;26;40;13;66;0.00276858
21;55;39;42;64;0.0059698
21;10;40;13;66;0.00654549
21;69;39;16;64;0.0062736
21;68;39;66;64;0.00315875
21;9;17;22;65;0.00391797
21;39;39;21;64;0.00114414
21;46;17;27;65;0.0068672
21;17;17;21;65;0.00159133
21;4;17;20;65;0.00494334
21;63;39;64;64;0.00764234
21;40;40;21;66;0.00189081
21;66;39;41;64;0.00189224
21;7;17;6;65;0.00717935
21;1;17;20;65;0.00505311
21;60;39;62;64;0.00835697
21;41;39;39;64;0.00159714
21;44;17;9;65;0.00409506
21;15;17;17;65;0.00495412
21;71;39;68;64;0.00615741
21;12;40;10;66;0.00789971
21;13;40;40;66;0.00216409
21;72;39;70;64;0.0101627
21;42;39;39;64;0.00205903
21;20;17;17;65;0.00173196
21;22;17;17;65;0.0037903
21;67;39;66;64;0.0032097
21;8;17;6;65;0.00782105
21;37;39;16;64;0.00570678
21;0;17;4;65;0.00822225
21;19;17;4;65;0.0071
21;18;17;15;65;0.00819663
21;38;17;18;65;0.00832402
21;54;40;56;66;0.00656609
21;29;39;37;64;0.0083316
21;64;39;37;64;0.00730259
21;62;39;37;64;0.00711039
21;3;17;0;65;0.0115019
21;70;39;71;64;0.00729492
21;11;40;10;66;0.0097829
21;50;17;46;65;0.0108251
21;14;17;19;65;0.00925814
21;2;17;19;65;0.0104019
21;61;39;62;64;0.00752644
21;47;17;7;65;0.00801702
21;48;17;7;65;0.00841824
21;49;17;7;65;0.00838099
21;30;40;12;66;0.0114134
21;25;17;18;65;0.0104855
21;33;17;18;65;0.011494
60;51;62;48;155;0.0171625
60;52;62;49;155;0.0171512
60;49;62;7;155;0.01599
60;48;62;7;155;0.0160273
60;47;62;7;155;0.0156261
60;8;62;6;155;0.0154301
60;14;62;19;155;0.0167873
60;50;62;51;155;0.0184342
60;36;62;12;155;0.0125403
60;56;62;55;155;0.0125194
60;54;62;55;155;0.0126927
60;7;62;6;155;0.0147884
60;46;62;27;155;0.0145166
60;24;62;53;155;0.0116951
60;6;62;9;155;0.014667
60;44;62;9;155;0.0117041
60;23;62;25;155;0.0115841
60;19;62;4;155;0.0146292
60;18;62;15;155;0.0091205
60;1;62;15;155;0.00600318
60;28;62;29;155;0.00673358
60;68;62;67;155;0.00544412
60;9;62;20;155;0.011527
60;71;62;69;155;0.00541945
60;12;62;10;155;0.0122278
60;70;62;69;155;0.0061602
60;11;62;29;155;0.00763617
60;65;61;63;153;0.00525994
60;69;62;16;155;0.0050324
60;10;62;11;155;0.0108736
60;38;62;18;155;0.00924788
60;67;62;16;155;0.00514727
60;15;62;16;155;0.00587798
60;74;62;72;155;0.0103859
60;17;62;15;155;0.00924076
60;76;61;59;153;0.0115596
60;75;34;34;154;0.00415465
60;16;62;37;155;0.00355789
60;34;34;60;154;0.0025048
60;63;61;61;153;0.0042284
60;4;62;0;155;0.0124725
60;66;62;67;155;0.00646473
60;37;62;62;155;0.00265019
60;31;34;34;154;0.00334003
60;0;62;1;155;0.00919362
60;59;61;58;153;0.0111406
60;58;61;65;153;0.010473
60;29;62;37;155;0.00527501
60;64;62;37;155;0.00424601
60;5;62;2;155;0.0137319
60;61;61;60;153;0.00105439
60;2;62;0;155;0.011405
60;32;34;31;154;0.00347603
60;62;62;60;155;0.00124658
60;3;62;0;155;0.0124732
60;33;34;31;154;0.00611255
60;20;62;1;155;0.00932433
60;35;34;33;154;0.00791074
60;72;62;70;155;0.00902801
60;13;62;40;155;0.010474
60;41;62;66;155;0.00675983
60;42;62;41;155;0.00794234
60;39;62;41;155;0.00721283
60;21;62;39;155;0.00835697
60;40;62;39;155;0.0102007
60;30;62;11;155;0.00928928
60;55;62;42;155;0.0118531
60;73;62;72;155;0.0103562
60;25;62;18;155;0.0114093
60;22;62;17;155;0.0114397
60;53;62;25;155;0.0115464
60;57;61;58;153;0.0111966
60;26;62;13;155;0.0110785
60;45;62;26;155;0.0113257
60;43;62;45;155;0.011931
60;27;62;22;155;0.0116271
27;76;22;59;80;0.0179245
27;59;22;58;80;0.0175054
27;57;22;58;80;0.0175615
27;32;22;31;80;0.0151031
27;75;22;34;80;0.0157817
27;73;22;72;80;0.0148675
27;74;22;72;80;0.0148972
27;31;22;34;80;0.0149671
27;35;22;33;80;0.0140872
27;34;22;60;80;0.0141319
27;58;22;65;80;0.0168379
27;28;22;29;80;0.0130603
27;24;22;53;80;0.0115663
27;23;22;25;80;0.0114552
27;5;44;2;79;0.0134132
27;72;22;70;80;0.0135393
27;63;22;64;80;0.0109124
27;65;22;64;80;0.0116248
27;54;45;56;81;0.00463349
27;8;44;6;79;0.00416786
27;67;22;66;80;0.00718734
27;48;44;7;79;0.00452225
27;47;44;7;79;0.00412103
27;1;44;20;79;0.00583415
27;60;22;62;80;0.0116271
27;4;44;6;79;0.00571665
27;50;46;46;82;0.00684747
27;21;22;17;80;0.00397764
27;39;22;21;80;0.00512178
27;10;22;13;80;0.00625038
27;69;22;16;80;0.0095437
27;40;22;13;80;0.00214226
27;56;45;43;81;0.00356485
27;15;22;17;80;0.00574909
27;44;44;27;79;0.000133208
27;22;22;27;80;0.000187337
27;9;44;44;79;0.000310306
27;68;22;66;80;0.00713638
27;45;45;27;81;0.00108317
27;6;44;7;79;0.00340476
27;36;45;43;81;0.0074324
27;7;44;44;79;0.00328336
27;66;22;41;80;0.00586988
27;49;44;7;79;0.004485
27;20;44;9;79;0.00251299
27;55;45;56;81;0.00423114
27;26;22;22;80;0.00126449
27;13;22;26;80;0.00186898
27;46;46;27;82;0.00288956
27;17;22;22;80;0.00238631
27;43;45;45;81;0.00168843
27;14;44;8;79;0.00562632
27;42;22;39;80;0.00603666
27;52;44;49;79;0.00564617
27;51;44;48;79;0.00565748
27;41;22;39;80;0.00557478
27;19;44;14;79;0.00778446
27;0;44;4;79;0.00899556
27;16;22;15;80;0.00806918
27;18;22;15;80;0.00899161
27;38;44;1;79;0.00911645
27;11;22;10;80;0.00948779
27;70;22;69;80;0.0106715
27;12;22;10;80;0.00760461
27;71;22;69;80;0.00993075
27;30;22;12;80;0.0111183
27;2;44;19;79;0.0110863
27;61;22;62;80;0.0107965
27;37;22;16;80;0.00897688
27;29;22;37;80;0.0116017
27;64;22;37;80;0.0105727
27;62;22;37;80;0.0103805
27;3;44;0;79;0.0122752
27;25;22;18;80;0.0112805
27;33;22;18;80;0.012289
27;53;22;25;80;0.0114175
51;35;48;33;108;0.0196226
51;34;48;60;108;0.0196673
51;28;48;29;108;0.0185957
51;23;48;25;108;0.0169906
51;24;48;53;108;0.0169413
51;72;48;70;108;0.0190748
51;63;48;64;108;0.0164479
51;65;48;64;108;0.0171603
51;60;48;62;108;0.0171625
51;10;48;13;108;0.0118262
51;69;48;16;108;0.0150791
51;40;48;13;108;0.00771809
51;2;48;19;108;0.0101771
51;61;48;62;108;0.016332
51;13;48;26;108;0.00744481
51;26;48;22;108;0.00684032
51;45;48;27;108;0.00674065
51;56;48;43;108;0.00922233
51;27;48;44;108;0.00565748
51;0;48;4;108;0.00808631
51;43;48;45;108;0.0073459
51;14;48;8;108;0.00471708
51;22;48;9;108;0.00576316
51;50;50;51;107;0.00127167
51;19;48;14;108;0.00687521
51;48;48;51;108;0.00113523
51;9;48;6;108;0.0056355
51;68;48;66;108;0.0127122
51;52;52;51;109;9.41087e-05
51;20;48;9;108;0.00783819
51;49;48;48;108;0.00122883
51;36;48;43;108;0.0130899
51;7;48;48;108;0.00237411
51;66;48;41;108;0.0114457
51;17;48;22;108;0.00796213
51;46;50;50;107;0.00522957
51;6;48;7;108;0.00249551
51;47;48;7;108;0.00321178
51;8;48;6;108;0.00325861
51;67;48;66;108;0.0127632
51;44;48;7;108;0.00552427
51;4;48;6;108;0.0048074
51;21;48;17;108;0.00955347
51;39;48;21;108;0.0106976
51;1;48;20;108;0.0111593
51;15;48;1;108;0.0112845
51;3;48;0;108;0.0113659
51;62;48;37;108;0.0159159
51;54;48;56;108;0.010291
51;55;48;56;108;0.00988862
51;42;48;39;108;0.0116125
51;5;48;2;108;0.012504
51;64;48;37;108;0.0161081
51;41;48;39;108;0.0111506
51;38;48;1;108;0.0144416
51;16;48;15;108;0.0136046
51;18;48;15;108;0.0145271
51;11;48;10;108;0.0150636
51;70;48;69;108;0.0162069
51;12;48;10;108;0.0131804
51;71;48;69;108;0.0154662
51;30;48;12;108;0.0166941
51;37;48;16;108;0.0145123
51;53;48;38;108;0.0167926
51;29;48;37;108;0.0171371
51;25;48;18;108;0.0168159
51;33;48;18;108;0.0178245
28;51;29;48;41;0.0185957
28;52;29;49;41;0.0185844
28;49;29;7;41;0.0174232
28;48;29;7;41;0.0174605
28;47;29;7;41;0.0170593
28;8;29;6;41;0.0168633
28;14;29;19;41;0.0182205
28;50;29;51;41;0.0198674
28;54;29;55;41;0.0141259
28;7;29;6;41;0.0162216
28;46;29;27;41;0.0159498
28;24;29;53;41;0.0131283
28;6;29;9;41;0.0161002
28;44;29;9;41;0.0131373
28;56;29;55;41;0.0139526
28;35;29;33;41;0.0146443
28;23;29;25;41;0.0130173
28;19;29;4;41;0.0160624
28;18;29;15;41;0.0105537
28;17;29;15;41;0.010674
28;76;29;59;41;0.013031
28;13;29;10;41;0.0114385
28;72;29;70;41;0.0104612
28;71;29;69;41;0.00685265
28;12;29;10;41;0.00841137
28;34;29;60;41;0.00923838
28;63;29;64;41;0.00601895
28;4;29;0;41;0.0139057
28;65;29;64;41;0.00673132
28;60;29;62;41;0.00673358
28;1;29;15;41;0.00743638
28;61;29;62;41;0.00590306
28;2;29;0;41;0.0128382
28;15;29;16;41;0.00731118
28;74;29;72;41;0.0118191
28;38;29;18;41;0.0106811
28;67;29;16;41;0.00658047
28;0;29;1;41;0.0106268
28;59;29;58;41;0.0126119
28;58;29;65;41;0.0119444
28;29;29;28;41;0.00145857
28;16;29;37;41;0.00499108
28;75;29;34;41;0.0108882
28;66;29;67;41;0.00789792
28;37;29;29;41;0.00408339
28;68;29;67;41;0.00687732
28;9;29;20;41;0.0129602
28;10;29;11;41;0.00705714
28;69;29;16;41;0.0064656
28;62;29;37;41;0.00548701
28;3;29;0;41;0.0139064
28;30;29;11;41;0.00547284
28;11;29;29;41;0.00381973
28;70;29;69;41;0.00759339
28;64;29;37;41;0.00567921
28;5;29;2;41;0.0151651
28;20;29;1;41;0.0107575
28;41;29;66;41;0.00819303
28;42;29;41;41;0.00937554
28;39;29;41;41;0.00864603
28;36;29;12;41;0.00872384
28;21;29;39;41;0.00979017
28;40;29;39;41;0.0116339
28;43;29;45;41;0.0128955
28;31;29;34;41;0.0100736
28;55;29;42;41;0.0132863
28;32;29;31;41;0.0102096
28;33;29;31;41;0.0128461
28;73;29;72;41;0.0117894
28;25;29;18;41;0.0128425
28;22;29;17;41;0.0128729
28;53;29;25;41;0.0129796
28;26;29;13;41;0.012043
28;57;29;58;41;0.012668
28;45;29;26;41;0.0122902
28;27;29;22;41;0.0130603
43;76;45;59;140;0.0182283
43;59;45;58;140;0.0178093
43;57;45;58;140;0.0178654
43;32;45;31;140;0.015407
43;75;45;34;140;0.0160856
43;31;45;34;140;0.015271
43;35;45;33;140;0.0157756
43;73;45;72;140;0.0150649
43;74;45;72;140;0.0150946
43;24;45;53;140;0.0132547
43;23;45;25;140;0.0131436
43;5;45;2;140;0.0151017
43;34;45;60;140;0.0144357
43;58;45;65;140;0.0171418
43;28;45;29;140;0.0128955
43;63;45;64;140;0.0112163
43;65;45;64;140;0.0119287
43;72;45;70;140;0.0137367
43;48;45;7;140;0.00621068
43;47;45;7;140;0.00580945
43;41;45;39;140;0.00517112
43;1;45;20;140;0.00752257
43;60;45;62;140;0.011931
43;4;45;6;140;0.00740508
43;6;45;7;140;0.00509319
43;20;45;9;140;0.00420142
43;54;56;56;141;0.00294506
43;9;45;44;140;0.00199873
43;68;45;66;140;0.00673273
43;45;45;43;140;0.000605252
43;7;45;44;140;0.00497179
43;66;45;41;140;0.00546623
43;36;36;43;142;0.00574398
43;39;45;40;140;0.00471812
43;10;45;13;140;0.00583833
43;69;45;16;140;0.00984758
43;55;56;56;141;0.00254271
43;26;45;45;140;0.000852446
43;42;45;39;140;0.00563301
43;13;45;26;140;0.00145693
43;56;56;43;141;0.00187642
43;27;45;45;140;0.00168843
43;40;45;13;140;0.00173022
43;22;45;27;140;0.00187576
43;15;45;17;140;0.00743752
43;44;45;27;140;0.00182164
43;17;45;22;140;0.00407474
43;46;45;27;140;0.00457799
43;50;45;46;140;0.00853589
43;21;45;40;140;0.00362103
43;49;45;7;140;0.00617343
43;8;45;6;140;0.00585628
43;67;45;66;140;0.00678369
43;12;36;36;142;0.00605644
43;71;45;68;140;0.00973139
43;11;45;10;140;0.00907574
43;70;45;71;140;0.0108689
43;14;45;8;140;0.00731475
43;30;36;12;142;0.00957013
43;52;45;49;140;0.0073346
43;51;45;48;140;0.0073459
43;16;45;67;140;0.00837307
43;19;45;14;140;0.00947289
43;0;45;4;140;0.010684
43;18;45;15;140;0.01068
43;38;45;1;140;0.0108049
43;37;45;16;140;0.00928076
43;29;45;11;140;0.0114369
43;64;45;37;140;0.0108766
43;62;45;37;140;0.0106844
43;3;45;0;140;0.0139636
43;2;45;19;140;0.0127747
43;61;45;62;140;0.0111004
43;25;45;18;140;0.0129689
43;33;45;18;140;0.0139774
43;53;45;25;140;0.0131059
75;47;34;7;210;0.0197807
75;8;34;6;210;0.0195847
75;36;34;12;210;0.0166949
75;56;34;55;210;0.016674
75;54;34;55;210;0.0168473
75;7;34;6;210;0.0189431
75;46;34;27;210;0.0186713
75;6;34;9;210;0.0188217
75;44;34;9;210;0.0158588
75;19;34;4;210;0.0187838
75;5;34;2;210;0.0178866
75;27;34;22;210;0.0157817
75;23;32;25;211;0.00958965
75;68;34;67;210;0.00959877
75;9;34;20;210;0.0156817
75;71;34;69;210;0.0095741
75;12;34;10;210;0.0163825
75;70;34;69;210;0.0103148
75;11;34;29;210;0.0117908
75;65;34;63;210;0.00941459
75;69;34;16;210;0.00918705
75;10;34;11;210;0.0150282
75;1;34;15;210;0.0101578
75;60;34;34;210;0.00415465
75;53;32;25;211;0.00955198
75;25;32;18;211;0.00941492
75;15;34;16;210;0.0100326
75;74;34;72;210;0.0145406
75;67;34;16;210;0.00930191
75;38;32;18;211;0.00725346
75;16;34;37;210;0.00771253
75;31;32;32;211;0.00105617
75;18;32;33;211;0.00712608
75;62;34;60;210;0.00540122
75;3;34;0;210;0.0166279
75;33;32;31;211;0.00382869
75;64;34;37;210;0.00840066
75;35;32;33;211;0.00562688
75;32;32;75;211;0.000920177
75;61;34;60;210;0.00520904
75;2;34;0;210;0.0155597
75;34;34;75;210;0.00164985
75;63;34;61;210;0.00838305
75;4;34;0;210;0.0166272
75;66;34;67;210;0.0106194
75;37;34;62;210;0.00680484
75;58;34;65;210;0.0146277
75;29;34;37;210;0.00942966
75;28;34;29;210;0.0108882
75;24;32;53;211;0.00970072
75;17;34;15;210;0.0133954
75;76;34;59;210;0.0157142
75;0;34;1;210;0.0133483
75;59;34;58;210;0.0152952
75;20;34;1;210;0.013479
75;72;34;70;210;0.0131827
75;13;34;40;210;0.0146287
75;41;34;66;210;0.0109145
75;42;34;41;210;0.012097
75;39;34;41;210;0.0113675
75;21;34;39;210;0.0125116
75;40;34;39;210;0.0143554
75;30;34;11;210;0.0134439
75;55;34;42;210;0.0160078
75;73;34;72;210;0.0145109
75;22;34;17;210;0.0155944
75;57;34;58;210;0.0153513
75;26;34;13;210;0.0152332
75;45;34;26;210;0.0154803
75;43;34;45;210;0.0160856
55;76;42;59;146;0.0181505
55;59;42;58;146;0.0177315
55;57;42;58;146;0.0177876
55;35;56;33;148;0.0183183
55;24;56;53;148;0.0157974
55;23;56;25;148;0.0156863
55;5;56;2;148;0.0176444
55;32;42;31;146;0.0153291
55;31;42;34;146;0.0151931
55;75;42;34;146;0.0160078
55;73;42;72;146;0.0149871
55;74;42;72;146;0.0150168
55;53;56;25;148;0.0156487
55;3;56;0;148;0.0165063
55;33;56;18;148;0.0165201
55;25;56;18;148;0.0155116
55;2;56;19;148;0.0153175
55;34;42;60;146;0.0143579
55;66;42;41;146;0.00538838
55;7;56;44;148;0.0075145
55;6;56;7;148;0.0076359
55;65;42;64;146;0.0118508
55;20;56;9;148;0.00674413
55;67;42;66;146;0.00670584
55;8;56;6;148;0.008399
55;9;56;44;148;0.00454145
55;68;42;66;146;0.00665489
55;21;42;39;146;0.0059698
55;17;56;22;148;0.00661745
55;46;56;27;148;0.0071207
55;15;56;17;148;0.00998023
55;44;56;27;148;0.00436435
55;40;56;13;148;0.00427293
55;54;54;55;147;0.000839546
55;41;42;42;146;0.00509328
55;43;56;56;148;0.00254271
55;16;42;67;146;0.00829522
55;45;56;43;148;0.00314797
55;36;56;43;148;0.00828669
55;26;56;45;148;0.00339516
55;71;42;68;146;0.00965355
55;12;56;36;148;0.00859916
55;42;42;55;146;0.00391077
55;13;56;26;148;0.00399965
55;72;42;70;146;0.0136589
55;10;56;13;148;0.00838104
55;69;42;16;146;0.00976974
55;39;42;42;146;0.00482565
55;56;56;55;148;0.00066629
55;27;56;45;148;0.00423114
55;22;56;27;148;0.00441848
55;4;56;6;148;0.00994779
55;63;42;64;146;0.0111385
55;1;56;20;148;0.0100653
55;60;42;62;146;0.0118531
55;50;56;46;148;0.0110786
55;47;56;7;148;0.00835217
55;48;56;7;148;0.00875339
55;49;56;7;148;0.00871614
55;37;42;16;146;0.00920292
55;11;56;10;148;0.0116185
55;70;42;71;146;0.0107911
55;14;56;8;148;0.00985746
55;30;56;12;148;0.0121128
55;52;56;49;148;0.00987731
55;51;56;48;148;0.00988862
55;29;42;37;146;0.0118277
55;64;42;37;146;0.0107987
55;62;42;37;146;0.0106065
55;19;56;14;148;0.0120156
55;0;56;4;148;0.0132267
55;18;56;15;148;0.0132228
55;38;56;1;148;0.0133476
55;61;42;62;146;0.0110226
55;28;42;29;146;0.0132863
55;58;42;65;146;0.0170639
33;76;31;59;49;0.0176721
33;51;18;48;50;0.0178245
33;52;18;49;50;0.0178131
33;59;31;58;49;0.0172531
33;57;31;58;49;0.0173092
33;54;18;56;50;0.0169225
33;49;18;7;50;0.016652
33;48;18;7;50;0.0166892
33;47;18;7;50;0.016288
33;12;31;10;49;0.0183404
33;8;18;6;50;0.016092
33;14;18;19;50;0.0174493
33;50;18;51;50;0.0190961
33;73;18;72;50;0.0156584
33;74;18;72;50;0.015688
33;36;31;12;49;0.0186528
33;56;18;43;50;0.0158539
33;30;31;11;49;0.0154018
33;69;18;16;50;0.0103345
33;10;31;11;49;0.0169861
33;37;31;62;49;0.00876274
33;20;18;1;50;0.00998627
33;29;31;37;49;0.0113876
33;0;18;1;50;0.00985555
33;16;18;15;50;0.00886001
33;75;31;32;49;0.00382869
33;23;18;25;50;0.00576096
33;62;31;60;49;0.00735912
33;3;18;0;50;0.0131352
33;64;31;37;49;0.0103586
33;5;18;2;50;0.0143939
33;35;35;33;48;0.00179819
33;18;18;33;50;0.0032974
33;61;31;60;49;0.00716694
33;2;18;0;50;0.012067
33;32;31;31;49;0.00290851
33;63;31;61;49;0.010341
33;4;18;0;50;0.0131345
33;34;31;31;49;0.00360775
33;31;31;33;49;0.00277251
33;60;31;34;49;0.00611255
33;1;18;15;50;0.00666512
33;17;18;15;50;0.0099027
33;67;18;16;50;0.0104494
33;38;18;18;50;0.00342478
33;25;18;18;50;0.00558623
33;15;18;18;50;0.00653991
33;24;18;53;50;0.00587204
33;53;18;25;50;0.00572329
33;21;18;17;50;0.011494
33;22;18;17;50;0.0121017
33;9;18;20;50;0.012189
33;68;18;67;50;0.0107462
33;70;18;69;50;0.0114623
33;11;31;29;49;0.0137487
33;71;18;69;50;0.0107216
33;65;31;63;49;0.0113725
33;6;18;9;50;0.0153289
33;66;18;67;50;0.0117668
33;7;18;6;50;0.0154503
33;58;31;65;49;0.0165856
33;28;31;29;49;0.0128461
33;72;18;70;50;0.0143301
33;13;18;40;50;0.0136581
33;39;18;41;50;0.0125149
33;40;18;21;50;0.0133848
33;41;18;66;50;0.0120619
33;42;18;41;50;0.0132445
33;19;18;4;50;0.0152911
33;26;18;22;50;0.0131788
33;27;18;22;50;0.012289
33;44;18;9;50;0.0123661
33;45;18;27;50;0.0133722
33;46;18;27;50;0.0151786
33;55;18;56;50;0.0165201
33;43;18;45;50;0.0139774
39;76;41;59;72;0.0135102
39;35;41;33;72;0.0143131
39;59;41;58;72;0.0130912
39;57;41;58;72;0.0131473
39;24;41;53;72;0.0117922
39;23;41;25;72;0.0116811
39;5;41;2;72;0.013829
39;32;41;31;72;0.0106889
39;31;41;34;72;0.0105529
39;75;41;34;72;0.0113675
39;51;21;48;70;0.0106976
39;52;21;49;70;0.0106863
39;53;41;25;72;0.0116435
39;3;41;0;72;0.0125703
39;33;41;18;72;0.0125149
39;25;41;18;72;0.0115064
39;73;41;72;72;0.0103468
39;74;41;72;72;0.0103765
39;64;41;37;72;0.00615845
39;29;41;37;72;0.00718745
39;27;21;22;70;0.00512178
39;43;40;45;71;0.00471812
39;1;41;15;72;0.00610023
39;60;41;62;72;0.00721283
39;62;41;37;72;0.00596625
39;4;21;20;70;0.00608748
39;63;41;64;72;0.0064982
39;15;41;16;72;0.00597503
39;22;21;17;70;0.00493444
39;21;21;39;70;0.00114414
39;69;41;16;72;0.00512946
39;10;40;13;71;0.00764259
39;40;40;39;71;0.00298791
39;37;41;16;72;0.00456264
39;66;41;41;72;0.000748102
39;7;21;6;70;0.00832349
39;41;41;39;72;0.000452999
39;9;21;22;70;0.00506211
39;68;41;66;72;0.0020146
39;67;41;66;72;0.00206556
39;8;21;6;70;0.00896519
39;26;40;13;71;0.00386568
39;55;42;42;73;0.00482565
39;45;40;26;71;0.00411287
39;16;41;67;72;0.00365494
39;17;21;21;70;0.00273547
39;13;40;40;71;0.00326119
39;72;41;70;72;0.0090186
39;42;42;39;73;0.000914884
39;71;41;68;72;0.00501327
39;12;40;10;71;0.00899681
39;20;21;17;70;0.0028761
39;56;42;55;73;0.00549194
39;36;40;12;71;0.00930928
39;54;42;55;73;0.0056652
39;70;41;71;72;0.00615078
39;11;41;29;72;0.00954861
39;44;21;9;70;0.00523921
39;6;21;9;70;0.00820209
39;65;41;64;72;0.00721056
39;46;21;27;70;0.00801134
39;61;41;62;72;0.0063823
39;2;41;0;72;0.0115021
39;18;41;15;72;0.00921755
39;0;41;1;72;0.00929067
39;19;21;4;70;0.00824415
39;38;41;18;72;0.00934494
39;28;41;29;72;0.00864603
39;58;41;65;72;0.0124236
39;34;41;60;72;0.00971762
39;50;21;46;70;0.0119692
39;14;21;19;70;0.0104023
39;47;21;7;70;0.00916116
39;48;21;7;70;0.00956238
39;49;21;7;70;0.00952513
39;30;41;11;72;0.0112017
71;51;69;48;193;0.0154662
71;52;69;49;193;0.0154549
71;49;69;7;193;0.0142937
71;48;69;7;193;0.014331
71;47;69;7;193;0.0139298
71;8;69;6;193;0.0137338
71;14;69;19;193;0.015091
71;50;69;51;193;0.0167379
71;76;69;59;193;0.0117168
71;35;69;33;193;0.0125198
71;59;69;58;193;0.0112978
71;57;69;58;193;0.0113539
71;7;69;6;193;0.0130921
71;46;69;27;193;0.0128203
71;24;69;53;193;0.00999882
71;6;69;9;193;0.0129707
71;44;69;9;193;0.0100078
71;36;69;12;193;0.0126593
71;21;68;39;192;0.00615741
71;63;69;64;193;0.00470483
71;4;69;0;193;0.0107762
71;65;69;64;193;0.00541719
71;20;69;1;193;0.00762801
71;18;69;15;193;0.00742418
71;17;69;15;193;0.00754444
71;1;69;15;193;0.00430686
71;60;69;62;193;0.00541945
71;61;69;62;193;0.00458893
71;2;69;0;193;0.0097087
71;42;68;41;192;0.00574278
71;12;69;10;193;0.0123469
71;41;68;66;192;0.00456027
71;70;70;71;191;0.00113752
71;11;69;29;193;0.00775524
71;39;68;41;192;0.00501327
71;68;68;71;192;0.00299866
71;9;69;20;193;0.0098307
71;74;70;72;191;0.00536323
71;15;69;16;193;0.00418166
71;16;69;69;193;0.00186157
71;75;69;34;193;0.0095741
71;0;69;1;193;0.0074973
71;29;69;37;193;0.00539408
71;69;69;71;193;0.000387049
71;10;69;11;193;0.0109927
71;72;70;70;191;0.00400533
71;13;68;40;192;0.00827446
71;73;70;72;191;0.00533355
71;38;69;18;193;0.00755156
71;67;68;68;192;0.00329552
71;64;69;37;193;0.00436508
71;5;69;2;193;0.0120356
71;62;69;37;193;0.00417288
71;3;69;0;193;0.0107769
71;37;69;16;193;0.00276926
71;66;68;68;192;0.00426517
71;40;68;39;192;0.00800118
71;28;69;29;193;0.00685265
71;58;69;65;193;0.0106303
71;34;69;60;193;0.00792425
71;55;68;42;192;0.00965355
71;25;69;18;193;0.00971302
71;33;69;18;193;0.0107216
71;22;69;17;193;0.00974341
71;53;69;25;193;0.00985008
71;30;69;11;193;0.00940835
71;31;69;34;193;0.00875949
71;26;68;13;192;0.00887895
71;32;69;31;193;0.00889548
71;45;68;26;192;0.00912614
71;43;68;45;192;0.00973139
71;27;69;22;193;0.00993075
71;54;68;55;192;0.0104931
71;56;68;55;192;0.0103198
71;19;69;4;193;0.0129329
71;23;69;25;193;0.00988774
40;76;39;59;69;0.0164981
40;59;39;58;69;0.0160791
40;57;39;58;69;0.0161352
40;32;39;31;69;0.0136768
40;35;21;33;68;0.015183
40;31;39;34;69;0.0135408
40;75;39;34;69;0.0143554
40;24;21;53;68;0.0126621
40;23;21;25;68;0.012551
40;5;21;2;68;0.0146196
40;73;39;72;69;0.0133347
40;74;39;72;69;0.0133644
40;53;21;25;68;0.0125133
40;34;39;60;69;0.0127055
40;58;39;65;69;0.0154115
40;28;39;29;69;0.0116339
40;3;21;0;68;0.0133927
40;33;21;18;68;0.0133848
40;1;21;20;68;0.00694392
40;60;39;62;69;0.0102007
40;4;21;20;68;0.00683415
40;63;39;64;69;0.00948611
40;54;13;56;67;0.00467528
40;66;39;41;69;0.00373601
40;7;13;6;67;0.00534397
40;41;39;39;69;0.00344091
40;6;13;9;67;0.00522257
40;65;39;64;69;0.0101985
40;15;21;17;68;0.00684493
40;44;13;9;67;0.00225969
40;20;21;17;68;0.00362277
40;67;39;66;69;0.00505347
40;8;13;6;67;0.00598567
40;9;13;22;67;0.00208259
40;68;39;66;69;0.00500251
40;42;39;39;69;0.00390279
40;13;13;40;67;0.00027328
40;72;39;70;69;0.0120065
40;55;13;56;67;0.00427293
40;26;13;13;67;0.000877769
40;21;21;40;68;0.00189081
40;39;39;40;69;0.00298791
40;10;13;13;67;0.00465468
40;69;39;16;69;0.00811737
40;36;13;12;67;0.00632137
40;22;13;26;67;0.00195493
40;45;13;26;67;0.00112496
40;43;13;45;67;0.00173022
40;27;13;22;67;0.00214226
40;56;13;43;67;0.00360664
40;46;13;27;67;0.00503183
40;17;21;21;68;0.00348214
40;11;13;10;67;0.00789209
40;70;39;71;69;0.00913869
40;12;13;10;67;0.0060089
40;71;39;68;69;0.00800118
40;50;13;46;67;0.00898973
40;16;39;67;69;0.00664285
40;47;13;7;67;0.00618164
40;48;13;7;67;0.00658286
40;49;13;7;67;0.00654561
40;14;13;8;67;0.00744414
40;30;13;12;67;0.00952259
40;52;13;49;67;0.00770678
